workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
whisper-large-v2_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, 80.18089592373038)","(12000.0, 78.17279046673286)","(12000.0, 75.16183856245345)","(23.294288928595062, 70.51362439312778)","(26.376920194829523, 66.85009681035362)","(22.791168422236385, 59.751339699118)","(23.864766324163075, 52.92385472832153)","(23.904552536657203, 43.53548872346779)","(None, None)","(27.66654532216964, 67.62073290154105)"
whisper-large-v2_batch8-inf,bert-base-cased_batch8-inf,"(None, 96.66961391099322)","(6222.222222222223, 88.1404514510928)","(6000.0, 78.49863385253585)","(11.733892090099529, 70.08297425305366)","(10.112501580078371, 57.35017703370197)","(9.459181575159366, 48.77806969711992)","(9.59040959040959, 36.19077392719549)","(None, None)","(None, None)","(6000.0, 93.02545437356716)"
whisper-large-v2_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, 63.089055587613004)","(None, 63.61520558572537)","(None, 62.0820189274448)","(None, 62.345561680288924)","(None, 59.992683819046455)","(None, 54.19397477556865)","(None, 46.45234386064297)","(None, None)","(None, None)","(None, 67.61957119296316)"
whisper-large-v2_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(6.365710041907591, 79.41247679767574)","(7.231820008035356, 75.42686315466723)","(None, None)","(8.643018407967089, 67.9968903861104)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
whisper-large-v2_batch2-inf,whisper-large-v2_batch8-inf,"(0.6015989046750977, 10.175351938750309)","(0.9293431152653543, 8.962971181437078)","(1.067395341886728, 8.743373499089586)","(1.2444017580306717, 8.637443316778233)","(1.246590748515802, 8.008412720935974)","(1.5104828544677358, 7.195300002095719)","(1.5024600556444692, 6.203268459993435)","(1.5055706112616682, 4.9164120879610245)","(None, None)","(1.1816688525842638, 10.323796350588106)"
whisper-large-v2_batch2-inf,mobilenet_v2_1.0_224_batch2-inf,"(None, 62.30214005318475)","(None, 61.118012422360245)","(None, 65.10089315249752)","(None, 61.15219688024361)","(None, 63.36531650460429)","(None, 61.87511790228259)","(None, 63.87536514118793)","(None, 64.60932370321733)","(None, None)","(None, 62.97196979393319)"
mobilenet_v2_1.0_224_batch2-inf,whisper-large-v2_batch8-inf,"(62.64709389532877, 10.013574740405128)","(64.29505387979621, 10.169232985602061)","(61.822978923702934, 9.673128854137277)","(63.09734513274337, 9.07543959160522)","(61.89658272823667, 8.637532133676093)","(64.08412726945892, 8.073913003587387)","(63.80353981169582, 6.904340002019887)","(64.59419933477423, 5.596642014791125)","(None, None)","(53.237617267292094, 10.673854447439354)"
mobilenet_v2_1.0_224_batch2-inf,resnet-50_batch2-inf,"(63.634867518788745, 61.79351921627732)","(62.28806927852261, 61.46542569804485)","(63.639891346526966, 64.38105208060716)","(62.05436720142602, 64.20043061264435)","(64.32149975758229, 62.919624016880874)","(63.120605442542, 63.1578947368421)","(62.61372150272932, 63.426582441665595)","(63.11101455572453, 62.172237315979025)","(None, None)","(61.55819172811799, 62.18009478672986)"
mobilenet_v2_1.0_224_batch2-inf,vit-base-patch16-224_batch2-inf,"(61.859154929577464, 65.72268234036869)","(63.46398363646416, 66.39228122258957)","(62.951712579868015, 62.91157854357138)","(64.60837790605306, 63.14573573766284)","(63.64809850064542, 58.985733125524526)","(None, None)","(62.825546918823626, 46.23191129486939)","(None, None)","(None, None)","(64.49972022992014, 61.93743312142003)"
mobilenet_v2_1.0_224_batch8-inf,whisper-large-v2_batch8-inf,"(80.12525624263554, 10.777709736680954)","(86.2404447533009, 10.198961116460742)","(88.19322916203996, 10.27940291978785)","(87.88718429928385, 9.673926798745764)","(87.12210960466851, 8.945082354964951)","(88.45961935989736, 8.326518474462866)","(86.8507842639816, 7.244471708585284)","(None, None)","(None, None)","(76.74113009198423, 10.881844380403459)"
mobilenet_v2_1.0_224_batch8-inf,bert-base-cased_batch16-inf,"(79.29295451140959, 101.82382615444315)","(87.09909527348219, 96.51790093182933)","(87.71026786633449, 83.90624500367728)","(88.74002845155132, 73.19930817727027)","(88.18696204443103, 61.936578640364836)","(88.17991260169823, 50.75754209801395)","(88.29283910213084, 38.81262128944153)","(None, None)","(None, None)","(65.64944223618413, 104.33676174318737)"
mobilenet_v2_1.0_224_batch8-inf,vit-base-patch16-224_batch16-inf,"(81.08135069080751, 82.53216049317999)","(87.26848476009917, 79.96424363089675)","(88.43454778212808, 77.03900882738643)","(87.30491580929267, 73.46641655234203)","(87.41437300790675, 68.77438260163463)","(87.76753273159649, 63.73490790517317)","(86.7824581952955, 55.8643495391543)","(88.63573462846736, 44.57308248914617)","(None, None)","(83.56172726719045, 83.57042761900718)"
mobilenet_v2_1.0_224_batch16-inf,vit-base-patch16-224_batch2-inf,"(81.61209068010075, 66.67570131454127)","(89.28788062598568, 66.96155154814562)","(91.90741679337725, 63.660477453580896)","(91.66193987521271, 62.67915153831454)","(94.25373533979544, 59.03173555702202)","(93.54012658839446, 53.39410711378805)","(92.65446122321707, 46.83929931454684)","(92.91858734710175, 38.59731701576842)","(None, None)","(92.92758182588179, 66.89781766265551)"
mobilenet_v2_1.0_224_batch16-inf,vit-base-patch16-224_batch16-inf,"(81.59673613055477, 81.60811105006168)","(89.25841909008598, 79.31725895996857)","(92.28453142642077, 76.7700409596255)","(93.24944415535268, 72.87859191362537)","(93.57524661292926, 68.99008267561538)","(93.71137353338277, 63.829185253647445)","(94.14551672095445, 55.74859673908893)","(94.53743225744569, 44.45816610064835)","(None, None)","(88.68330807879417, 81.20738211415662)"
bert-base-cased_batch8-inf,resnet-50_batch2-inf,"(None, None)","(None, None)","(None, None)","(50.59506698096936, 61.65027253931458)","(59.3631317557698, 63.206577595066804)","(71.84241019698725, 65.1267456482891)","(79.97210275485295, 65.17851228720939)","(88.26790862719005, 61.4347256040457)","(None, None)","(100.83045491291247, 38.95332726337041)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch16-inf,"(5.5880842321520285, 23.7060223078273)","(None, None)","(None, None)","(15.325670498084293, 18.487108382916475)","(17.836601452332836, 18.010495922502407)","(18.010456556330762, 15.962905582841634)","(21.14490418073761, 13.018680231291553)","(21.675312240238217, 9.208204836051518)","(None, None)","(17.631581502373855, 17.530199965499076)"
whisper-large-v2_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(16.23353093792124, 68.87139107611549)","(18.420280367502652, 57.8198564786591)","(18.649322796465952, 46.640320889199614)","(20.365922498810143, 35.803463002633414)","(22.962744519807334, 23.411918308108223)","(None, None)","(14.241210502892747, 90.31355047439854)"
whisper-large-v2_batch16-inf,bert-base-cased_batch2-inf,"(None, 87.42780986228342)","(None, 81.0209962947715)","(None, None)","(None, 64.23815119467294)","(None, 55.02740185661558)","(None, 45.154185022026425)","(None, 35.92683193982986)","(12000.0, 24.28370474568742)","(None, None)","(None, 87.80226644061746)"
mobilenet_v2_1.0_224_batch16-inf,whisper-large-v2_batch16-inf,"(81.1908429645861, 24.436947205252117)","(88.20949755669716, 23.462434227551107)","(None, None)","(92.84361841423552, 21.437362705843864)","(93.97048167499332, 20.219534774367037)","(93.61346453402226, 18.323707933183908)","(93.60457385985906, 15.96186886881339)","(93.20182696763091, 12.281339635599725)","(None, None)","(79.0142459735283, 24.917194491254577)"
