workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
vit_h_14_batch2-train,albert-base-v2_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(7.047216349541931, 21.398162670849203)"
vit_h_14_batch2-train,albert-base-v2_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.300985331711797, 15.831407938497883)"
vit_h_14_batch2-train,albert-base-v2_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.2206463762378355, 15.242579467407513)"
vit_h_14_batch2-train,bert-base-cased_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.3763676148796495, 16.65286193818388)"
vit_h_14_batch16-train,bert-base-cased_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 27.3224043715847)"
vit_h_14_batch16-train,bert-base-cased_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 26.394862428563012)"
vit_h_14_batch16-train,vit_h_14_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 7.117437722419929)"
vit_h_14_batch16-train,albert-base-v2_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(6.820119352088661, 21.43538521968464)"
vit_h_14_batch16-train,albert-base-v2_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(5.2973311015873605, 15.899442270873221)"
vit_h_14_batch16-train,albert-base-v2_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 26.26096837320876)"
vit_h_14_batch16-train,bert-base-cased_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(5.84652862362972, 16.883231680367718)"
